customer_id,brand,purchase_month,sales_profit
2597,1,4,1612.25
1189,2,11,114.93
112,1,11,299.27
1631,1,8,409.86
858,6,8,15.08
466,2,11,903.11
820,2,7,903.11
2529,3,2,1592.19
2565,1,6,356.5
1131,1,4,1215.34
517,4,12,135.85
260,3,7,91.15
3090,5,4,41.13
1763,2,10,198.29
1555,2,2,195.34
1688,5,2,144.26
1324,1,4,751.02
2587,1,5,50.66
3257,3,12,456.45
3048,1,8,1383.61
1365,4,5,459.46
542,1,6,17.87
1244,2,10,152.55
3302,1,8,1215.34
1515,4,9,64.51
3361,6,3,1028.76
3038,3,6,75.14
1064,3,8,199.1
2307,4,6,135.85
2806,2,2,75.48
1552,6,9,1230.3
3302,6,4,43.97
3067,4,6,445.21
1472,2,1,110.81
1044,3,1,771.12
2912,1,10,1383.61
1241,1,2,437.46
1275,1,8,327.98
3017,1,4,356.5
1950,1,7,104.24
2354,5,11,1055.82
3155,6,1,1028.76
914,4,8,75.75
212,3,2,1592.19
1215,1,6,1383.61
1728,2,11,903.11
621,1,1,17.87
2041,5,1,198.22
1930,1,12,187.39
1799,5,8,471.6
2063,3,12,14.23
3264,1,2,751.02
718,3,9,14.23
1662,5,5,451.65
1319,3,12,199.1
3270,6,2,128.46
292,6,3,1630.25
483,1,1,1383.61
2856,2,11,1295.43
2825,5,1,641.64
1557,6,3,1103.43
641,1,2,356.5
41,1,4,179.44
2369,1,6,690.49
3050,1,8,574.62
2023,1,11,299.27
493,6,5,43.97
861,2,11,75.48
877,3,5,45.96
447,5,7,451.65
701,4,4,182.81
1048,5,8,217.51
290,1,7,1408.91
484,5,12,217.51
2394,2,10,745.94
422,1,2,50.66
782,6,5,155.65
2131,2,2,189.28
260,2,2,745.94
3360,2,10,133.38
3496,2,3,114.93
1018,1,12,409.86
1800,3,5,802.26
1301,4,1,90.1
2705,6,2,1660.88
1783,2,7,872.89
2268,6,11,827.16
213,4,6,90.1
2183,5,12,57.73
750,2,1,1702.55
1702,4,8,90.1
1769,1,7,690.49
2565,5,7,448.68
2686,4,6,75.75
2459,3,7,456.45
1513,1,1,690.49
1,4,1,90.1
367,4,2,133.78
298,5,12,709.34
850,1,6,690.49
288,3,3,91.15
1756,1,8,690.49
391,6,1,1028.76
34,5,6,217.51
1839,4,2,182.81
2632,1,9,502.47
2130,4,10,817.36
1111,6,7,129.01
919,3,6,450.77
2134,1,10,737.17
946,6,3,547.28
410,6,8,15.08
1195,6,4,1305.25
1439,3,7,1592.19
3018,4,2,133.78
1990,6,10,15.08
3086,2,7,114.93
2400,5,12,198.22
1742,2,3,195.34
2505,5,6,57.73
49,4,3,90.1
345,1,1,17.87
533,3,3,583.27
1526,3,6,802.26
2599,3,7,110.56
1186,5,11,451.65
2027,5,5,448.68
38,1,8,574.62
3027,3,11,91.15
1707,3,11,693.76
3114,2,9,745.94
1425,6,12,547.28
2774,4,6,90.1
2401,2,12,114.93
791,6,1,1279.4
3111,6,7,155.65
959,4,3,445.21
1255,2,4,75.48
946,3,7,1592.19
2783,3,4,199.1
3176,4,4,167.21
3355,6,11,1305.25
3244,4,5,737.57
3410,4,2,64.51
1818,1,5,737.17
2070,5,7,144.26
1879,4,1,309.81
953,3,8,802.26
619,5,7,64.93
1682,6,9,155.65
3451,3,12,4.8
1850,6,5,1305.25
2430,2,5,903.11
2405,3,3,14.23
2194,1,9,179.44
131,1,1,957.02
1764,3,9,583.27
1493,1,3,327.98
2548,1,11,143.82
2654,5,2,198.22
1782,6,3,827.16
211,1,6,409.86
1555,5,1,509.97
879,4,1,209.84
933,4,3,309.81
229,5,8,448.68
2441,5,2,144.26
487,3,8,583.27
1852,2,4,872.89
1139,1,8,437.46
1224,4,7,737.57
181,2,10,872.89
2604,1,3,327.98
2657,6,6,1028.76
1691,2,3,872.89
779,5,3,57.73
1070,6,12,1630.25
677,5,1,64.93
1971,5,4,448.68
1009,5,11,448.68
1896,5,1,471.6
1353,6,12,155.65
1585,1,2,502.47
2940,6,9,1305.25
808,4,2,167.21
37,2,9,189.28
3063,2,9,114.93
2276,6,10,1279.4
1559,3,5,1544.61
2726,3,9,1592.19
2141,2,8,1295.43
1146,6,10,834.94
974,4,7,737.57
3363,4,3,445.21
1453,6,4,1230.3
3376,4,8,135.85
3150,1,8,409.86
3131,3,3,110.56
1249,5,5,641.64
2238,5,8,471.6
286,2,3,152.55
237,3,2,91.15
1866,2,8,1702.55
2740,4,8,133.78
1596,5,7,1010.02
684,4,11,72.6
1307,1,7,737.17
3133,1,7,25.09
2308,4,5,90.1
3136,5,8,431.33
397,2,11,903.11
1465,1,9,143.82
1037,1,2,690.49
2183,3,5,802.26
1293,4,5,830.24
1922,1,9,437.46
2102,1,2,104.24
3384,4,1,737.57
2322,6,10,827.16
1654,4,2,817.36
1393,5,11,471.6
2680,3,8,14.23
1303,3,1,75.14
1932,3,3,199.1
3021,3,10,4.8
3350,2,11,1702.55
2857,6,1,1103.43
3143,1,11,17.87
3261,3,1,771.12
610,2,3,114.93
337,1,10,437.46
1744,1,9,17.87
2125,6,7,1069.55
1463,1,9,143.82
3388,5,9,709.34
2237,5,4,217.51
917,1,11,179.44
1086,3,10,110.56
1408,2,12,872.89
955,3,10,45.96
799,3,12,583.27
1279,6,11,15.08
185,1,6,50.66
1489,1,9,17.87
549,2,3,114.93
2339,5,7,709.34
362,3,4,45.96
2319,1,10,1408.91
508,4,2,209.84
2111,5,10,641.64
2775,3,1,450.77
2072,6,1,43.97
893,6,10,812.44
724,4,7,737.57
426,6,11,827.16
773,1,10,737.17
514,2,4,745.94
720,2,9,745.94
1378,6,7,155.65
1322,3,7,1544.61
1730,6,1,129.01
1959,3,7,110.56
149,1,8,50.66
2459,2,8,189.28
2686,3,2,110.56
2803,4,4,135.85
3474,4,9,209.84
2254,6,10,129.01
3217,1,11,1408.91
889,2,5,872.89
594,6,2,812.44
2064,6,9,1305.25
2845,6,4,43.97
765,2,11,872.89
1528,4,2,830.24
1004,5,2,709.34
1260,5,10,431.33
863,3,10,45.96
2439,4,10,90.1
1123,1,8,1215.34
2981,1,8,1383.61
2088,2,12,198.29
1229,1,4,327.98
1637,1,2,50.66
2617,1,8,1408.91
1346,1,5,1612.25
1469,4,1,72.6
2813,3,3,45.96
837,4,7,72.6
318,6,1,155.65
3470,2,7,1702.55
1090,5,10,57.73
2309,2,11,75.48
2916,6,5,155.65
353,4,4,75.75
582,2,7,110.81
192,1,5,25.09
3389,6,1,547.28
2565,3,6,45.96
853,2,10,1702.55
1852,4,5,830.24
1088,3,12,583.27
851,6,8,129.01
874,3,6,4.8
1267,2,7,195.34
3455,4,5,459.46
2123,5,5,451.65
1457,1,3,437.46
2268,1,2,502.47
3046,6,3,43.97
165,2,4,745.94
97,5,1,448.68
2782,6,6,1279.4
467,6,1,547.28
2963,5,4,448.68
432,3,11,456.45
573,2,9,745.94
2219,5,7,448.68
3381,5,6,64.93
2225,2,6,872.89
3049,2,11,195.34
2865,6,10,1630.25
485,4,4,817.36
2479,2,9,903.11
1043,1,5,1383.61
1519,6,11,547.28
42,1,6,104.24
770,3,6,771.12
844,2,5,1295.43
499,2,5,75.48
1241,4,5,445.21
2079,3,12,583.27
1737,2,5,198.29
1792,1,4,437.46
2304,4,12,75.75
1890,2,5,1295.43
117,6,6,129.01
1628,2,8,1702.55
2733,4,8,737.57
3468,5,1,64.93
2914,4,12,64.51
1912,4,4,737.57
688,6,8,1279.4
887,1,2,574.62
2942,2,6,745.94
1187,1,1,299.27
1566,1,1,25.09
235,6,7,1630.25
2746,2,11,143.36
191,6,9,834.94
3344,1,7,409.86
491,4,4,309.81
1694,3,12,14.23
2836,5,8,451.65
2932,3,2,139.23
2697,1,4,50.66
687,4,1,167.21
1763,1,12,356.5
1003,2,8,75.48
420,1,5,751.02
164,4,4,459.46
2307,6,8,155.65
848,2,7,1295.43
309,5,2,471.6
1238,6,9,128.46
478,2,1,75.48
2875,3,9,1544.61
1290,1,5,1383.61
417,1,10,437.46
1770,6,12,155.65
747,2,10,114.93
1936,1,8,574.62
53,3,8,771.12
2046,5,11,1055.82
1003,5,1,448.68
908,4,1,135.85
1868,4,2,445.21
924,5,1,509.97
2489,5,7,709.34
1766,3,1,45.96
3423,6,10,129.01
725,5,4,1010.02
3072,6,1,827.16
2396,1,10,502.47
3212,5,5,641.64
2164,2,10,189.28
441,1,2,17.87
1140,5,4,709.34
2808,3,8,802.26
2847,6,8,834.94
2826,6,7,1028.76
1177,5,10,217.51
2022,2,12,903.11
3379,2,2,1702.55
662,6,2,43.97
1783,6,6,1028.76
886,5,7,471.6
1021,6,11,1660.88
387,6,6,1630.25
835,2,3,903.11
3363,4,5,209.84
1525,1,9,1215.34
3238,4,9,75.75
1423,1,8,143.82
398,2,5,143.36
2161,6,10,128.46
381,3,5,1544.61
581,1,7,187.39
886,2,5,75.48
2425,1,8,1408.91
3163,5,11,471.6
3264,6,3,15.08
561,5,11,198.22
1923,3,4,45.96
2340,4,5,135.85
1309,6,10,129.01
2839,6,11,834.94
2502,1,3,690.49
453,4,7,182.81
1154,5,3,41.13
809,3,2,75.14
3206,1,8,574.62
1250,6,2,547.28
2241,4,12,209.84
1623,4,2,182.81
3215,2,5,1702.55
2386,1,12,690.49
70,3,2,456.45
1528,1,2,751.02
3427,2,4,152.55
554,1,11,437.46
112,2,2,1702.55
1853,6,5,1230.3
1787,4,12,135.85
2497,3,1,1592.19
1665,5,10,471.6
2362,6,9,129.01
275,6,4,129.01
40,2,4,903.11
1947,6,1,834.94
1181,3,4,75.14
3174,2,4,745.94
2823,3,8,4.8
2570,3,9,4.8
733,3,8,802.26
1636,5,2,641.64
1043,6,4,1028.76
3202,1,12,737.17
3249,2,6,189.28
1355,5,12,57.73
3395,5,7,1055.82
2023,1,9,751.02
2672,4,9,459.46
671,2,6,872.89
1237,4,12,459.46
495,2,8,198.29
305,5,10,198.22
3145,6,9,1230.3
1332,6,6,1660.88
1641,3,6,693.76
2202,1,8,179.44
737,2,7,198.29
2912,6,9,1279.4
1388,2,8,143.36
2382,2,2,198.29
844,2,8,198.29
3109,6,6,547.28
1890,1,5,17.87
1274,1,12,356.5
603,2,6,903.11
2879,2,11,903.11
64,5,2,64.93
2887,4,12,64.51
1014,6,10,1230.3
633,3,8,4.8
596,6,7,1660.88
597,1,7,17.87
1430,1,6,327.98
949,3,4,139.23
3403,6,7,1305.25
1261,5,2,64.93
3044,4,8,459.46
1129,4,10,817.36
2246,3,9,110.56
980,1,4,751.02
989,6,5,827.16
3453,6,7,834.94
2970,4,9,133.78
793,4,3,817.36
2894,5,5,448.68
3305,3,11,14.23
576,5,12,217.51
361,1,1,502.47
3298,1,4,751.02
3338,3,8,771.12
119,3,11,1592.19
3207,1,10,104.24
1682,1,2,502.47
1237,5,3,41.13
3333,1,1,327.98
1579,1,9,25.09
1370,3,11,4.8
2705,3,4,110.56
1866,1,11,104.24
183,1,2,574.62
1219,4,3,135.85
2874,4,6,737.57
359,5,12,448.68
654,2,12,110.81
1334,5,5,217.51
725,2,11,110.81
2232,4,7,72.6
186,1,8,957.02
1702,4,8,445.21
3217,1,12,179.44
2491,6,2,43.97
1556,3,3,693.76
1788,2,9,195.34
2548,4,10,817.36
32,1,5,50.66
2673,3,2,450.77
2446,5,1,1010.02
258,3,12,450.77
1844,2,9,110.81
1524,6,11,43.97
261,4,11,90.1
3031,1,11,1408.91
1457,1,1,502.47
2458,4,10,135.85
1327,1,7,356.5
921,2,8,1295.43
2839,3,4,583.27
2965,1,7,409.86
25,1,7,327.98
1358,2,1,903.11
529,1,7,1408.91
520,4,1,135.85
3256,3,12,75.14
1180,6,4,547.28
3021,5,10,1010.02
1709,6,2,128.46
2134,1,4,1408.91
1468,1,8,50.66
1011,4,2,209.84
1196,3,11,450.77
3385,6,3,43.97
1376,1,8,690.49
2663,1,2,1383.61
962,5,9,1230.27
1668,5,1,451.65
1370,4,12,133.78
2993,5,4,1230.27
3078,1,3,1612.25
2321,3,5,802.26
899,2,11,133.38
2813,5,3,1230.27
3176,2,6,143.36
2329,1,11,1215.34
1165,6,1,155.65
10,6,7,1660.88
2464,5,4,57.73
963,2,7,1295.43
441,1,1,437.46
1133,6,12,129.01
2659,2,5,198.29
1406,1,10,25.09
580,3,12,110.56
194,6,8,1069.55
2474,3,5,75.14
709,5,5,448.68
3256,5,5,1055.82
1557,6,3,1230.3
1825,3,2,1592.19
2826,4,5,75.75
892,5,9,144.26
382,3,7,139.23
2365,3,5,139.23
3231,1,10,574.62
696,3,3,4.8
923,1,3,50.66
828,5,4,64.93
1942,1,6,25.09
1494,1,11,574.62
189,1,12,957.02
3056,2,8,143.36
1404,5,12,641.64
47,2,3,110.81
3367,4,5,737.57
1113,3,12,450.77
1772,1,7,957.02
1568,5,8,448.68
2607,5,3,144.26
2340,3,12,1592.19
2814,4,2,64.51
2405,2,3,75.48
2512,1,8,737.17
2579,1,9,327.98
2254,4,11,737.57
1741,1,5,409.86
2580,3,5,139.23
1942,1,8,1215.34
2459,1,10,737.17
798,1,12,1383.61
2553,3,1,1544.61
2787,6,3,1305.25
2397,5,4,198.22
2013,1,11,502.47
331,1,2,104.24
2822,2,3,133.38
1606,2,7,114.93
2790,1,10,690.49
3,5,2,144.26
2060,1,6,502.47
2281,1,10,957.02
1471,6,11,1305.25
2203,1,5,409.86
264,5,5,57.73
1888,1,4,957.02
2204,5,2,1230.27
148,1,9,502.47
2936,3,11,1592.19
511,6,11,1630.25
706,2,2,1702.55
2463,2,5,745.94
1547,6,7,1028.76
673,2,10,198.29
2995,3,11,4.8
719,5,4,144.26
938,6,8,15.08
786,4,12,135.85
532,5,10,1055.82
359,3,5,45.96
2446,6,5,1305.25
3346,2,11,745.94
3013,6,4,155.65
1016,3,10,75.14
813,3,11,450.77
720,2,11,1702.55
2543,5,2,1055.82
1807,6,9,1103.43
310,4,7,75.75
389,5,2,57.73
2786,1,12,356.5
2206,4,6,167.21
2968,1,4,574.62
2136,1,12,751.02
3131,3,4,450.77
3047,3,10,583.27
2022,6,10,1660.88
3220,1,1,1215.34
2716,4,1,135.85
1181,1,11,409.86
868,6,10,1103.43
2283,3,7,771.12
931,5,1,1010.02
793,3,9,199.1
3165,3,7,4.8
3104,4,6,72.6
3149,5,9,1055.82
892,5,6,509.97
2564,2,3,114.93
2474,1,6,409.86
949,5,4,471.6
3245,1,7,104.24
577,4,2,309.81
1197,4,12,182.81
1798,1,2,502.47
1440,5,4,509.97
2881,5,10,57.73
2936,3,1,199.1
590,1,1,104.24
1575,5,7,217.51
2819,6,3,1103.43
843,2,5,110.81
3400,1,12,437.46
3243,6,3,155.65
970,2,7,75.48
1442,3,3,802.26
1989,4,12,737.57
2611,3,10,45.96
3039,2,9,133.38
84,4,7,209.84
275,6,8,15.08
3435,1,8,574.62
2656,6,5,128.46
1803,1,1,437.46
2695,4,2,817.36
1405,4,11,72.6
1977,1,9,327.98
1947,1,1,356.5
2593,2,10,152.55
3463,4,2,75.75
2060,6,7,43.97
128,3,8,110.56
2776,4,11,64.51
234,3,7,14.23
3273,3,7,1592.19
567,1,10,104.24
2087,5,11,448.68
1957,3,4,450.77
614,6,8,827.16
3324,2,6,1702.55
1295,5,10,57.73
257,5,9,709.34
440,1,12,751.02
3352,6,9,1028.76
2835,2,1,133.38
859,6,5,1028.76
1531,1,2,751.02
1214,3,6,1592.19
1435,5,4,448.68
2348,1,7,25.09
2237,5,11,471.6
3341,6,6,155.65
1534,1,11,143.82
156,4,10,90.1
2535,1,8,179.44
1046,5,11,471.6
1519,5,2,471.6
1656,2,10,114.93
395,6,9,15.08
1486,1,10,1408.91
662,5,7,57.73
1282,2,3,1702.55
2493,6,4,43.97
1296,3,6,75.14
3467,4,7,737.57
118,6,2,834.94
994,1,7,17.87
3014,2,9,903.11
1294,4,7,64.51
263,1,11,437.46
411,3,3,450.77
3267,3,6,583.27
1602,1,1,957.02
87,1,7,690.49
3022,6,9,1630.25
1806,6,3,1028.76
1274,1,6,957.02
1791,3,1,199.1
2004,2,1,114.93
3462,6,6,1103.43
943,1,3,574.62
579,3,8,4.8
3468,2,12,152.55
1241,2,10,133.38
3122,1,4,17.87
3456,4,8,817.36
2128,1,12,187.39
3251,3,9,456.45
2791,6,10,834.94
603,3,4,199.1
2718,6,1,812.44
11,1,8,299.27
2750,1,6,574.62
1123,2,1,1702.55
874,5,1,1010.02
1080,6,11,1279.4
1233,5,7,448.68
2181,4,8,64.51
902,3,1,14.23
797,6,12,155.65
165,6,12,1069.55
240,6,10,547.28
217,5,11,217.51
2656,2,3,114.93
310,2,2,198.29
2855,3,7,45.96
1847,5,11,41.13
1233,1,7,1408.91
2962,4,9,182.81
3394,4,10,309.81
935,1,5,502.47
230,1,2,574.62
2148,4,6,133.78
2520,6,1,547.28
1300,3,11,693.76
173,4,7,445.21
1383,6,11,1630.25
534,4,12,75.75
398,3,10,139.23
2883,6,7,1279.4
395,3,11,771.12
507,1,11,356.5
3365,6,10,1279.4
2695,6,12,1103.43
973,6,7,1660.88
508,2,7,133.38
2201,5,3,641.64
2468,5,8,1055.82
703,5,5,709.34
2036,5,9,64.93
935,3,11,450.77
1347,5,2,144.26
1956,2,10,114.93
43,1,8,104.24
695,5,6,431.33
2588,5,1,1055.82
2799,4,3,64.51
799,4,7,817.36
2512,1,6,17.87
2294,2,3,1702.55
3497,5,9,1055.82
3113,4,8,309.81
2360,5,3,448.68
3389,5,10,431.33
3420,6,7,1028.76
475,2,11,198.29
701,4,11,135.85
2118,5,2,471.6
1274,5,1,41.13
3122,1,5,1408.91
1852,4,3,817.36
2133,4,9,459.46
361,3,8,771.12
242,1,4,50.66
3055,5,7,41.13
388,6,6,1103.43
1773,1,6,299.27
2558,5,11,641.64
2361,2,6,745.94
727,2,2,189.28
2078,5,5,1055.82
1817,5,3,64.93
1996,5,12,198.22
651,2,5,872.89
2633,1,10,299.27
3233,1,9,327.98
924,1,2,1612.25
3408,4,12,737.57
445,1,2,502.47
1054,1,6,17.87
2558,4,7,445.21
2426,6,12,1230.3
2152,1,4,1612.25
3477,3,5,199.1
2853,6,2,43.97
1758,4,12,167.21
1953,4,5,64.51
2753,5,9,198.22
1721,5,1,448.68
3350,2,5,1702.55
3268,5,6,144.26
691,2,4,75.48
1366,3,6,45.96
3311,6,1,1028.76
2939,2,9,133.38
1027,3,3,802.26
2509,1,9,1408.91
1427,5,9,448.68
346,2,2,1702.55
2127,1,9,1383.61
2686,6,7,827.16
2763,4,11,167.21
2762,5,2,509.97
1149,4,1,90.1
2750,5,11,64.93
1518,6,9,15.08
853,3,4,802.26
344,4,11,817.36
2417,5,12,451.65
1353,6,4,43.97
438,5,9,448.68
1663,3,5,139.23
1301,2,1,110.81
2110,4,6,167.21
3290,6,12,1103.43
3227,6,8,1069.55
426,2,3,143.36
563,2,8,75.48
39,1,8,1215.34
1382,5,8,641.64
2518,1,10,1408.91
3204,2,4,152.55
2893,2,7,1702.55
91,1,7,502.47
161,4,7,459.46
1765,6,2,1069.55
3386,2,3,745.94
1769,4,1,817.36
1877,5,6,64.93
3128,5,9,509.97
3157,5,10,509.97
2223,3,10,771.12
1467,1,6,143.82
718,6,1,1103.43
214,6,11,1028.76
2047,1,10,737.17
2022,5,8,198.22
419,1,12,1215.34
2341,2,7,1702.55
1946,3,8,4.8
2971,6,1,547.28
1659,6,5,128.46
760,4,7,135.85
2610,4,6,830.24
1866,1,4,104.24
3261,1,5,1215.34
1699,3,6,91.15
2737,1,12,1383.61
966,5,9,198.22
2770,6,11,1660.88
690,3,10,14.23
1223,3,6,91.15
2335,6,10,155.65
2051,6,1,827.16
2234,1,6,1215.34
48,3,10,1544.61
539,2,9,189.28
2681,5,6,1230.27
981,5,5,471.6
724,4,12,75.75
1567,2,6,195.34
3278,2,9,198.29
1230,3,10,450.77
1497,4,6,459.46
991,6,4,827.16
2551,3,1,456.45
2600,1,7,1383.61
1919,2,11,1295.43
255,1,4,356.5
359,1,11,690.49
1558,6,12,1305.25
2493,5,11,1230.27
2466,4,12,133.78
2907,6,10,1230.3
531,1,2,17.87
2658,1,11,327.98
195,1,12,502.47
1774,2,8,195.34
134,1,2,25.09
1283,3,9,802.26
2241,4,2,75.75
2560,3,9,4.8
1479,1,4,409.86
590,6,6,1660.88
2936,3,7,450.77
3409,6,7,128.46
357,4,8,90.1
2941,4,4,64.51
686,6,8,15.08
478,1,1,1383.61
2378,4,12,90.1
2844,4,12,309.81
2067,6,6,827.16
3035,2,5,75.48
3389,1,3,1612.25
2249,6,9,15.08
2325,1,8,25.09
2443,1,2,737.17
3139,1,5,25.09
2583,2,2,114.93
276,1,1,187.39
1081,2,10,152.55
1785,6,5,834.94
861,6,3,129.01
433,4,8,459.46
3265,6,3,128.46
2527,3,11,1592.19
2629,6,2,1305.25
2018,2,11,198.29
3184,5,2,448.68
1714,4,11,75.75
63,1,10,751.02
1763,2,11,195.34
1905,4,6,75.75
2242,1,7,437.46
1232,6,6,129.01
1607,6,4,43.97
2095,3,9,1544.61
9,1,9,751.02
69,3,12,91.15
983,2,9,745.94
733,6,6,1279.4
1048,2,4,110.81
2610,3,5,583.27
2779,2,10,1702.55
2598,2,10,745.94
1301,1,2,502.47
719,4,12,445.21
3050,1,9,1215.34
3324,1,7,299.27
830,5,5,451.65
3262,3,3,4.8
29,3,1,693.76
1951,6,9,547.28
1446,3,11,583.27
1457,1,6,104.24
2419,1,10,179.44
317,2,9,1295.43
1000,5,4,451.65
1286,1,2,25.09
1347,2,9,110.81
1662,3,10,45.96
2812,1,1,187.39
3445,5,12,144.26
2373,6,7,1103.43
1862,4,4,64.51
1814,5,7,64.93
1140,3,6,450.77
2716,5,8,641.64
2490,2,7,152.55
2858,6,6,155.65
3055,2,10,1702.55
1226,4,9,133.78
1054,6,1,129.01
2019,3,6,1544.61
921,4,9,135.85
815,2,1,1702.55
2175,6,3,1305.25
2164,1,4,50.66
2991,6,5,1230.3
285,1,12,690.49
181,4,5,445.21
2432,5,1,198.22
15,1,9,104.24
1587,4,9,133.78
2883,4,7,737.57
2682,3,1,110.56
2942,3,2,139.23
949,1,10,25.09
2788,5,9,1230.27
1109,5,6,471.6
1385,2,8,114.93
1052,5,2,641.64
1602,4,12,459.46
1295,2,6,198.29
3157,4,7,182.81
1447,6,6,129.01
1532,1,6,187.39
3479,6,11,1279.4
3440,4,3,182.81
3389,2,11,1702.55
1444,3,5,771.12
1874,1,9,179.44
1391,1,8,437.46
2080,2,1,110.81
2714,3,4,45.96
2946,4,3,817.36
2517,6,8,812.44
2224,2,3,133.38
3091,6,2,1305.25
3484,5,2,1010.02
1481,5,12,198.22
2240,2,10,133.38
1740,3,11,693.76
2985,6,6,1028.76
720,2,1,114.93
3308,3,10,75.14
1652,6,6,15.08
1307,6,8,827.16
2427,1,12,957.02
279,4,12,817.36
1595,1,10,502.47
2954,2,12,143.36
1824,3,11,1592.19
1690,1,4,502.47
2010,1,4,690.49
1024,2,6,189.28
587,6,11,15.08
2729,1,6,574.62
2802,1,7,179.44
2260,3,4,693.76
656,5,12,448.68
2711,5,7,41.13
839,2,5,114.93
2941,6,2,1230.3
2687,5,8,448.68
603,1,2,187.39
3227,5,6,41.13
2929,2,7,114.93
3369,2,6,195.34
1624,1,11,502.47
1526,2,6,152.55
3388,3,3,199.1
2358,6,10,834.94
2527,1,8,17.87
3256,4,12,830.24
660,1,8,437.46
1457,4,9,64.51
2508,1,8,327.98
1958,2,8,114.93
651,3,1,1544.61
17,5,5,448.68
973,2,8,1702.55
665,1,9,409.86
1075,3,5,456.45
3388,4,5,133.78
716,3,5,456.45
2642,6,3,1103.43
2475,1,10,502.47
1867,6,12,1028.76
3039,1,7,327.98
1290,3,6,771.12
1052,1,4,1215.34
3448,4,4,737.57
2084,5,11,41.13
62,3,12,1592.19
2535,5,5,57.73
2126,4,2,309.81
8,6,1,1305.25
548,3,12,139.23
3495,3,3,802.26
1578,5,2,431.33
975,1,10,1215.34
2377,2,12,1702.55
2024,2,4,110.81
1881,5,11,471.6
2986,2,5,745.94
390,6,4,128.46
3370,3,8,139.23
128,2,8,745.94
2363,6,6,827.16
2913,5,7,217.51
1374,4,11,209.84
2447,4,11,133.78
1314,3,8,771.12
1210,6,10,155.65
1758,5,2,451.65
1645,4,2,209.84
3158,4,9,459.46
922,5,6,41.13
2323,1,6,737.17
2914,1,2,502.47
223,3,8,1544.61
463,5,4,1010.02
429,3,10,771.12
2796,3,11,139.23
2172,2,2,1702.55
3429,1,8,1612.25
3217,1,6,50.66
2928,5,4,471.6
37,6,5,15.08
2793,5,10,709.34
80,4,6,737.57
3334,3,9,4.8
2071,3,8,110.56
457,1,3,574.62
2973,6,5,834.94
135,5,8,57.73
2044,1,4,299.27
1129,5,7,217.51
1389,3,11,1544.61
1573,2,10,1295.43
712,6,9,1305.25
1181,2,3,1702.55
1426,3,6,45.96
3350,5,4,709.34
1609,3,9,693.76
1815,6,1,43.97
1858,6,7,1660.88
1339,1,2,1215.34
1376,6,8,1305.25
934,6,9,827.16
2523,5,1,509.97
1320,1,2,25.09
925,1,8,1408.91
530,3,7,45.96
144,4,11,445.21
176,1,8,751.02
3277,1,6,327.98
2379,6,9,1069.55
3121,3,3,583.27
2778,1,12,409.86
1739,5,11,471.6
317,3,11,771.12
1889,6,1,1630.25
2469,1,8,356.5
697,1,2,1612.25
359,5,10,448.68
1982,4,1,737.57
2125,6,11,43.97
3044,4,4,737.57
1776,1,11,737.17
87,2,1,152.55
1891,2,4,1295.43
1517,4,9,90.1
2197,5,1,64.93
843,5,6,451.65
2560,4,9,737.57
3014,5,9,41.13
948,6,9,834.94
3048,5,10,64.93
1073,5,5,448.68
766,1,11,574.62
2856,1,7,1408.91
2893,6,8,128.46
3067,2,1,143.36
3137,6,4,129.01
3274,3,6,91.15
2476,6,7,1279.4
465,1,3,1383.61
742,2,2,195.34
1813,5,3,64.93
1532,2,5,1295.43
1564,2,2,198.29
1572,2,1,1702.55
1579,3,6,802.26
1101,5,6,431.33
2121,6,5,547.28
1600,4,3,167.21
1021,4,8,737.57
918,6,1,1103.43
2488,6,12,155.65
213,1,1,574.62
2261,1,11,299.27
433,4,3,133.78
3012,2,6,1295.43
500,2,11,872.89
715,3,3,1544.61
3360,6,11,1630.25
2623,5,7,198.22
2659,1,12,25.09
2871,6,11,43.97
546,2,2,198.29
251,1,11,299.27
2832,1,9,356.5
1106,6,2,1069.55
1840,3,7,110.56
2711,2,8,1295.43
3420,5,11,451.65
3376,1,3,437.46
205,5,11,57.73
2553,1,2,299.27
3141,1,2,179.44
932,5,1,64.93
1119,3,4,802.26
2284,5,6,709.34
3433,1,5,1383.61
1682,2,4,872.89
2157,6,7,129.01
168,6,3,1279.4
3320,6,3,155.65
2980,5,11,448.68
3448,3,12,91.15
668,4,4,459.46
2152,3,4,802.26
3432,3,9,583.27
1192,4,10,72.6
2555,5,7,1230.27
584,1,5,17.87
1553,3,10,199.1
2811,1,1,690.49
2510,1,9,574.62
2785,5,6,448.68
1466,3,3,693.76
469,5,7,57.73
1478,2,2,143.36
115,2,9,189.28
276,6,4,155.65
2188,5,9,198.22
95,3,10,771.12
432,6,8,1660.88
1265,3,11,199.1
2137,3,11,4.8
1737,6,10,1630.25
2819,3,1,139.23
2005,5,6,144.26
2719,3,3,583.27
1324,3,10,110.56
978,6,3,15.08
944,1,8,104.24
908,6,2,1660.88
710,5,11,431.33
3008,1,8,409.86
2101,1,4,690.49
1389,1,1,50.66
3185,5,11,144.26
1530,6,10,1305.25
1868,2,4,1702.55
527,6,11,1630.25
682,5,7,448.68
301,2,6,75.48
1636,1,2,437.46
1821,4,10,445.21
125,3,7,14.23
99,2,3,1295.43
3065,4,5,90.1
2727,6,1,1230.3
40,6,1,15.08
776,3,12,199.1
3046,2,3,195.34
