customer_id,gender,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,owns_car,tenure,Age,state,property_valuation,sales_profit
773,0,77,2.0,2,1,20.0,32.0,1.0,3.0,5907.35
774,1,79,7.0,3,0,1.0,19.0,3.0,8.0,144.26
775,0,66,7.0,2,0,4.0,35.0,1.0,4.0,2862.33
776,0,30,2.0,3,0,20.0,37.0,1.0,4.0,2201.8599999999997
777,0,2,2.0,3,0,4.0,24.0,2.0,9.0,3184.33
778,0,24,7.0,3,0,13.0,41.0,2.0,9.0,916.3199999999999
779,1,1,1.0,3,0,7.0,25.0,2.0,9.0,2465.8100000000004
780,1,24,2.0,1,0,20.0,44.0,2.0,3.0,798.6199999999999
781,0,80,7.0,1,0,17.0,59.0,2.0,10.0,2256.3100000000004
782,1,30,7.0,1,0,17.0,41.0,1.0,3.0,3627.1699999999996
783,0,6,5.0,2,0,14.0,32.0,1.0,2.0,3498.8599999999997
784,0,10,4.0,3,1,22.0,40.0,3.0,6.0,304.07
785,1,48,7.0,1,1,18.0,38.0,2.0,8.0,1813.12
786,0,34,2.0,2,0,16.0,32.0,2.0,10.0,3828.7400000000002
787,1,29,5.0,2,1,2.0,21.0,2.0,7.0,6646.0
788,0,62,1.0,1,0,11.0,53.0,2.0,9.0,4228.66
789,1,69,7.0,2,1,14.0,39.0,2.0,11.0,2892.7599999999998
790,1,22,7.0,2,0,15.0,49.0,3.0,9.0,4889.110000000001
791,1,3,7.0,1,1,14.0,49.0,3.0,10.0,3819.0
792,0,10,7.0,3,1,4.0,42.0,2.0,7.0,3295.6500000000005
793,1,97,2.0,3,1,9.0,28.0,2.0,10.0,4778.329999999999
794,0,99,2.0,2,1,16.0,62.0,2.0,3.0,4248.67
795,1,35,2.0,3,0,18.0,44.0,2.0,9.0,2785.9800000000005
796,1,8,2.0,1,0,2.0,20.0,3.0,8.0,3815.9300000000003
797,1,51,2.0,1,0,19.0,44.0,2.0,8.0,2277.96
798,1,22,2.0,3,0,5.0,29.0,3.0,9.0,1691.81
799,2,39,4.0,1,1,11.0,40.0,2.0,8.0,7142.2
800,0,68,7.0,1,0,8.0,39.0,1.0,4.0,3239.48
801,0,28,7.0,2,0,20.0,37.0,1.0,3.0,254.63
802,1,50,2.0,1,0,3.0,31.0,1.0,7.0,2893.2000000000003
803,1,96,7.0,3,0,3.0,18.0,1.0,7.0,1746.55
804,1,98,7.0,3,1,1.0,18.0,1.0,7.0,3065.8999999999996
805,1,48,7.0,1,0,10.0,57.0,2.0,8.0,2795.75
806,0,66,5.0,1,1,7.0,25.0,2.0,9.0,2189.57
807,1,48,7.0,2,0,16.0,37.0,2.0,8.0,2491.13
808,0,21,1.0,3,1,17.0,38.0,3.0,2.0,2119.72
809,1,83,1.0,1,0,18.0,40.0,2.0,8.0,492.74
810,1,24,1.0,1,1,1.0,19.0,2.0,9.0,945.16
811,0,6,7.0,1,0,8.0,33.0,2.0,10.0,496.61999999999995
812,1,1,2.0,1,0,16.0,28.0,2.0,4.0,566.34
813,1,12,1.0,1,0,14.0,55.0,2.0,12.0,1633.61
814,0,60,7.0,1,0,14.0,58.0,3.0,8.0,2154.13
815,1,47,7.0,1,1,22.0,43.0,2.0,11.0,5081.3
816,1,71,7.0,1,0,15.0,60.0,2.0,10.0,1098.3999999999999
817,0,38,2.0,1,1,6.0,25.0,3.0,5.0,2328.9300000000003
818,1,17,7.0,1,0,11.0,44.0,2.0,11.0,3028.84
819,0,7,7.0,2,1,5.0,42.0,2.0,12.0,2558.04
820,1,12,2.0,3,0,16.0,40.0,2.0,12.0,4534.030000000001
821,0,41,2.0,1,1,7.0,36.0,2.0,8.0,2925.75
822,1,67,1.0,3,0,17.0,43.0,3.0,5.0,802.26
823,1,91,7.0,2,0,9.0,27.0,2.0,11.0,5811.3
824,1,97,2.0,2,1,12.0,40.0,1.0,3.0,4137.78
825,0,17,7.0,2,1,16.0,42.0,2.0,12.0,2315.97
826,0,92,2.0,1,1,1.0,19.0,2.0,8.0,1454.61
827,1,90,1.0,2,0,5.0,21.0,1.0,11.0,4014.42
828,1,93,1.0,1,1,20.0,60.0,2.0,11.0,1378.39
829,0,84,2.0,3,1,2.0,16.0,3.0,8.0,4600.24
830,0,58,7.0,2,0,6.0,36.0,2.0,8.0,2506.27
831,0,4,2.0,2,0,11.0,44.0,1.0,4.0,1883.59
832,0,30,5.0,1,0,14.0,40.0,1.0,3.0,8868.62
833,0,9,7.0,3,1,4.0,22.0,2.0,7.0,4776.099999999999
834,0,37,2.0,1,0,3.0,44.0,3.0,7.0,722.3000000000001
835,0,85,7.0,1,1,9.0,49.0,2.0,10.0,3225.92
836,1,33,2.0,1,1,9.0,27.0,1.0,10.0,1768.44
837,0,4,7.0,1,1,13.0,60.0,2.0,8.0,1335.81
838,0,27,2.0,3,0,15.0,46.0,1.0,3.0,1966.0800000000002
839,2,14,4.0,1,1,11.0,40.0,2.0,1.0,826.2600000000001
840,0,94,2.0,2,1,19.0,53.0,1.0,3.0,3320.09
841,0,93,7.0,2,1,8.0,51.0,3.0,11.0,8330.09
842,0,59,2.0,3,0,2.0,18.0,3.0,6.0,2137.18
843,0,80,7.0,2,1,9.0,28.0,2.0,10.0,2372.09
844,0,13,2.0,3,0,9.0,39.0,2.0,5.0,4730.32
845,1,51,7.0,1,0,3.0,44.0,2.0,7.0,1314.03
846,0,60,7.0,2,0,17.0,63.0,2.0,9.0,2129.34
847,1,66,5.0,3,0,9.0,26.0,2.0,7.0,2521.58
848,0,79,7.0,1,0,13.0,38.0,1.0,7.0,1964.52
849,0,72,9.0,1,0,10.0,48.0,1.0,7.0,4284.21
850,0,79,1.0,1,0,1.0,17.0,2.0,9.0,2838.72
851,1,19,7.0,2,1,2.0,30.0,1.0,10.0,3245.12
853,1,26,5.0,1,1,16.0,36.0,2.0,2.0,7263.660000000002
854,1,35,7.0,2,0,2.0,17.0,3.0,7.0,2074.13
855,1,74,5.0,3,1,16.0,43.0,1.0,2.0,3050.76
856,0,63,2.0,1,1,9.0,29.0,3.0,7.0,2912.6499999999996
857,1,15,7.0,3,0,4.0,53.0,1.0,4.0,3721.92
858,1,79,2.0,3,1,9.0,37.0,1.0,7.0,2708.6
859,1,53,2.0,2,1,7.0,39.0,2.0,10.0,2289.0600000000004
860,1,80,7.0,3,1,7.0,37.0,1.0,9.0,3530.12
861,1,73,2.0,3,0,17.0,40.0,3.0,8.0,1009.34
862,0,83,6.0,3,1,16.0,40.0,3.0,10.0,309.81
863,1,19,2.0,2,0,5.0,56.0,3.0,1.0,703.62
864,0,6,5.0,3,1,4.0,47.0,1.0,8.0,4499.38
865,1,73,8.0,1,0,19.0,52.0,1.0,5.0,4261.0
866,0,28,7.0,2,1,14.0,44.0,2.0,7.0,4753.84
867,1,12,7.0,1,0,17.0,44.0,3.0,12.0,4743.700000000001
868,1,84,2.0,1,1,11.0,38.0,2.0,10.0,5534.830000000001
870,0,63,1.0,1,0,6.0,53.0,2.0,9.0,3818.9700000000003
871,1,40,7.0,1,1,5.0,25.0,2.0,10.0,3502.8599999999997
872,1,47,4.0,1,0,13.0,46.0,2.0,3.0,75.48
873,0,37,1.0,2,1,20.0,58.0,2.0,7.0,3226.46
874,0,78,1.0,1,1,1.0,16.0,2.0,10.0,2786.56
875,0,34,2.0,1,1,2.0,18.0,3.0,9.0,4796.96
876,0,44,4.0,3,0,19.0,49.0,2.0,10.0,1171.02
877,1,92,2.0,1,1,3.0,29.0,2.0,8.0,4918.87
878,0,31,7.0,1,1,9.0,35.0,1.0,5.0,2809.7499999999995
879,1,58,7.0,1,0,12.0,39.0,2.0,10.0,852.5
880,1,11,7.0,3,1,10.0,54.0,2.0,10.0,1751.7199999999998
881,1,82,7.0,3,0,15.0,37.0,1.0,5.0,2481.4300000000003
882,1,59,3.0,1,1,11.0,52.0,2.0,12.0,4571.93
883,2,73,4.0,1,1,11.0,40.0,2.0,3.0,705.35
884,0,11,3.0,1,0,17.0,39.0,3.0,10.0,2770.85
885,0,20,2.0,1,0,18.0,51.0,1.0,8.0,863.68
886,1,53,1.0,1,0,11.0,43.0,2.0,10.0,4067.65
887,0,55,7.0,3,0,1.0,20.0,2.0,4.0,5247.44
888,1,62,7.0,1,0,10.0,54.0,1.0,1.0,2278.7
889,0,46,5.0,2,1,10.0,50.0,1.0,9.0,2357.69
890,1,55,1.0,1,1,15.0,43.0,2.0,11.0,1561.06
891,0,21,1.0,3,1,9.0,36.0,3.0,12.0,2197.68
892,2,22,4.0,1,1,11.0,40.0,3.0,8.0,3941.7000000000003
893,0,97,4.0,1,0,16.0,34.0,2.0,8.0,4868.87
894,1,13,2.0,3,1,9.0,47.0,2.0,9.0,3564.27
895,1,58,7.0,1,1,12.0,51.0,2.0,9.0,1867.17
896,1,25,7.0,1,0,15.0,39.0,2.0,8.0,1669.8899999999999
897,1,25,7.0,1,0,11.0,48.0,2.0,10.0,4883.1
898,1,53,2.0,2,0,16.0,40.0,2.0,8.0,179.44
899,1,42,1.0,2,1,12.0,54.0,2.0,7.0,1274.48
900,0,48,7.0,1,1,5.0,27.0,3.0,8.0,780.7
901,1,13,5.0,1,1,16.0,42.0,1.0,5.0,3812.88
902,1,37,5.0,1,0,18.0,28.0,2.0,3.0,6003.049999999999
903,0,46,2.0,1,0,14.0,56.0,1.0,5.0,3401.85
904,1,51,7.0,3,1,11.0,43.0,1.0,7.0,1496.79
905,1,41,7.0,2,0,12.0,39.0,1.0,3.0,3553.2799999999997
906,0,73,2.0,3,1,3.0,19.0,3.0,9.0,4473.87
907,0,51,3.0,3,1,17.0,39.0,2.0,9.0,1370.37
908,1,86,2.0,2,1,17.0,37.0,3.0,8.0,2880.1000000000004
909,1,77,7.0,3,1,8.0,57.0,3.0,7.0,5289.219999999999
910,0,50,2.0,1,0,14.0,31.0,2.0,10.0,1346.38
911,0,62,3.0,2,0,3.0,43.0,2.0,8.0,633.35
912,0,37,5.0,1,1,19.0,49.0,2.0,10.0,4164.21
913,1,67,2.0,1,0,1.0,17.0,2.0,7.0,2625.44
914,0,73,7.0,2,1,2.0,18.0,3.0,8.0,2530.93
915,1,17,9.0,1,0,7.0,33.0,2.0,5.0,1260.1299999999999
916,1,18,7.0,2,0,8.0,26.0,2.0,8.0,3465.07
917,0,63,2.0,1,0,19.0,53.0,3.0,9.0,5392.889999999999
918,0,73,1.0,3,0,13.0,42.0,3.0,4.0,4066.2400000000002
919,0,48,1.0,1,1,13.0,30.0,2.0,10.0,4458.89
920,0,89,1.0,1,1,19.0,41.0,2.0,10.0,4144.19
921,1,77,7.0,1,0,7.0,38.0,2.0,11.0,7516.02
922,1,52,2.0,1,0,19.0,45.0,3.0,8.0,41.13
923,0,44,2.0,3,0,19.0,40.0,1.0,4.0,3337.1600000000003
924,0,33,7.0,2,0,13.0,41.0,2.0,10.0,3544.44
925,0,42,7.0,2,0,16.0,39.0,2.0,4.0,4371.16
926,0,18,8.0,2,0,10.0,52.0,2.0,8.0,1414.17
927,0,25,2.0,1,1,18.0,51.0,3.0,8.0,1982.12
928,0,61,7.0,3,1,18.0,44.0,3.0,8.0,2798.72
929,0,0,2.0,1,1,13.0,52.0,3.0,12.0,2540.35
930,1,86,5.0,1,1,8.0,46.0,2.0,6.0,1206.71
931,1,59,7.0,2,1,1.0,18.0,3.0,8.0,2890.06
932,1,30,7.0,1,0,18.0,28.0,2.0,7.0,2121.73
933,1,75,5.0,1,1,5.0,21.0,2.0,9.0,2817.63
934,0,76,7.0,1,0,6.0,21.0,2.0,12.0,4899.6
935,0,76,7.0,1,1,3.0,23.0,2.0,10.0,5502.110000000001
936,0,64,1.0,3,0,3.0,29.0,3.0,2.0,9244.9
937,0,65,7.0,2,0,15.0,32.0,2.0,8.0,2680.1499999999996
938,1,18,5.0,1,0,7.0,21.0,3.0,7.0,4819.03
939,0,53,7.0,1,0,6.0,56.0,2.0,9.0,1818.27
940,1,3,7.0,1,0,9.0,30.0,1.0,2.0,3256.1400000000003
941,0,13,2.0,2,1,1.0,22.0,1.0,8.0,11668.95
942,1,31,2.0,1,1,14.0,43.0,1.0,8.0,2859.4700000000003
943,0,94,3.0,2,1,15.0,38.0,2.0,11.0,6038.5199999999995
944,1,53,7.0,1,0,15.0,41.0,3.0,3.0,1978.0099999999998
945,0,59,7.0,3,1,1.0,19.0,1.0,6.0,3812.27
946,1,16,7.0,3,0,12.0,56.0,2.0,10.0,6305.6
947,1,43,1.0,1,0,10.0,31.0,3.0,7.0,2981.5200000000004
948,0,19,7.0,2,0,10.0,48.0,2.0,6.0,1422.8500000000001
949,0,18,1.0,1,1,3.0,42.0,2.0,9.0,3644.4900000000002
950,2,24,4.0,3,1,11.0,40.0,1.0,5.0,3609.0899999999997
951,0,44,9.0,1,0,1.0,18.0,2.0,9.0,1740.6100000000001
952,1,34,2.0,2,1,6.0,46.0,3.0,7.0,3569.9799999999996
953,1,16,7.0,1,0,7.0,38.0,1.0,1.0,5191.52
954,0,76,7.0,1,1,7.0,22.0,3.0,6.0,3624.0
955,1,78,1.0,1,1,9.0,28.0,2.0,9.0,1429.36
956,0,19,7.0,1,1,9.0,57.0,2.0,12.0,936.98
957,1,80,7.0,2,1,7.0,23.0,3.0,10.0,2632.09
958,0,15,1.0,3,0,18.0,53.0,2.0,12.0,2183.71
959,1,3,7.0,2,1,21.0,31.0,2.0,9.0,2178.4399999999996
960,0,1,1.0,1,1,12.0,49.0,3.0,8.0,3516.37
961,1,73,2.0,1,0,6.0,31.0,2.0,8.0,1035.31
962,0,49,7.0,3,1,17.0,40.0,3.0,8.0,2344.0
963,1,56,7.0,3,1,16.0,49.0,2.0,10.0,4779.130000000001
964,1,35,2.0,3,0,6.0,23.0,2.0,12.0,2018.6000000000001
965,1,86,5.0,3,1,5.0,20.0,2.0,1.0,3867.74
966,1,70,5.0,3,1,5.0,39.0,1.0,10.0,527.74
967,1,44,7.0,2,1,1.0,18.0,3.0,5.0,3798.35
968,0,96,4.0,3,1,16.0,62.0,2.0,6.0,4422.26
969,1,20,1.0,3,1,18.0,39.0,1.0,5.0,2793.0499999999997
970,1,2,2.0,3,1,14.0,37.0,2.0,10.0,2840.8100000000004
971,0,11,7.0,3,0,22.0,29.0,3.0,7.0,4015.7799999999997
972,1,81,5.0,1,1,10.0,36.0,1.0,5.0,2159.0
973,1,46,1.0,3,0,15.0,38.0,3.0,7.0,6639.85
974,1,92,7.0,1,1,4.0,26.0,1.0,7.0,3250.13
975,2,26,4.0,1,0,11.0,40.0,2.0,8.0,3962.88
976,0,10,2.0,2,0,10.0,46.0,3.0,8.0,3830.68
977,1,65,7.0,3,1,13.0,58.0,2.0,7.0,2449.15
978,1,40,7.0,3,0,15.0,35.0,2.0,1.0,2890.84
979,1,42,7.0,3,0,12.0,58.0,3.0,9.0,3756.9100000000003
980,1,19,1.0,1,0,8.0,39.0,2.0,8.0,3071.88
981,0,0,5.0,1,0,11.0,44.0,2.0,9.0,2866.9999999999995
982,0,14,1.0,3,1,6.0,57.0,2.0,6.0,943.93
983,2,49,4.0,2,0,11.0,40.0,2.0,11.0,6710.06
984,0,89,7.0,2,0,16.0,63.0,3.0,7.0,2294.43
985,1,29,5.0,3,0,15.0,47.0,1.0,4.0,1690.9099999999999
986,0,3,7.0,1,1,8.0,23.0,1.0,3.0,4272.969999999999
987,0,89,2.0,2,1,11.0,43.0,1.0,9.0,5180.26
988,1,35,7.0,3,0,7.0,36.0,1.0,6.0,243.94
989,1,43,2.0,1,0,17.0,35.0,1.0,4.0,4207.5
990,1,56,7.0,1,1,14.0,41.0,2.0,7.0,2353.4900000000002
991,1,11,2.0,1,1,10.0,26.0,3.0,9.0,2655.6
992,1,6,3.0,1,1,8.0,59.0,3.0,9.0,1500.3600000000001
993,1,71,6.0,3,0,17.0,40.0,2.0,3.0,2738.89
994,1,62,9.0,2,1,5.0,40.0,3.0,10.0,2069.6400000000003
995,0,16,1.0,1,1,19.0,52.0,1.0,5.0,6764.670000000001
996,2,67,4.0,1,1,11.0,40.0,2.0,10.0,4803.1
997,0,30,8.0,1,1,13.0,36.0,2.0,9.0,2923.29
998,1,66,7.0,2,1,5.0,52.0,2.0,9.0,585.45
999,1,12,7.0,3,0,4.0,29.0,3.0,9.0,8611.95
1000,1,44,2.0,1,0,11.0,39.0,3.0,9.0,5383.48
1001,0,63,5.0,1,0,14.0,38.0,1.0,3.0,2884.19
1002,0,65,7.0,1,1,18.0,39.0,3.0,12.0,2254.56
1003,1,35,2.0,3,0,18.0,49.0,1.0,7.0,5300.380000000001
1004,0,35,4.0,3,0,22.0,42.0,3.0,6.0,3600.9400000000005
1005,1,94,4.0,3,1,8.0,50.0,2.0,9.0,4365.25
1006,0,15,8.0,2,1,19.0,40.0,3.0,8.0,4687.530000000001
1007,0,58,5.0,1,0,5.0,21.0,2.0,12.0,3601.96
1008,1,47,7.0,1,0,21.0,42.0,2.0,12.0,2523.5299999999997
1009,1,16,7.0,3,1,13.0,60.0,1.0,9.0,2385.01
1010,0,24,2.0,2,0,17.0,54.0,2.0,4.0,386.35999999999996
1011,1,42,1.0,3,1,10.0,32.0,2.0,9.0,1399.44
1012,1,20,7.0,3,1,11.0,62.0,1.0,9.0,2704.39
1013,1,53,5.0,3,0,17.0,41.0,2.0,8.0,2463.7900000000004
1014,0,60,3.0,1,1,8.0,57.0,2.0,8.0,3933.79
1015,0,7,1.0,1,0,17.0,62.0,3.0,8.0,2136.87
1016,0,0,4.0,1,1,17.0,58.0,3.0,11.0,1087.02
1017,1,88,9.0,3,0,16.0,38.0,2.0,11.0,2858.89
1018,0,1,7.0,1,1,7.0,23.0,3.0,10.0,2497.8
1019,0,42,7.0,1,1,14.0,44.0,2.0,8.0,2842.8999999999996
1020,1,29,4.0,2,0,13.0,42.0,2.0,10.0,1531.9
1021,0,16,5.0,3,0,7.0,40.0,2.0,8.0,5048.26
1022,1,56,2.0,2,1,14.0,27.0,2.0,10.0,6444.490000000001
1023,1,16,2.0,2,1,6.0,26.0,2.0,8.0,492.65
1024,1,17,1.0,3,1,2.0,25.0,3.0,9.0,4560.5599999999995
1025,0,69,4.0,1,1,5.0,20.0,3.0,8.0,1800.12
1026,0,66,2.0,2,0,4.0,23.0,2.0,10.0,1313.78
1027,0,33,2.0,2,0,18.0,51.0,2.0,12.0,1449.44
1028,0,10,7.0,3,0,1.0,18.0,2.0,9.0,7562.679999999999
1029,0,71,7.0,1,0,4.0,20.0,2.0,6.0,3660.0600000000004
1030,1,9,1.0,1,0,5.0,55.0,3.0,7.0,4698.6
1031,0,75,7.0,1,0,6.0,34.0,1.0,7.0,1463.88
1032,1,36,7.0,1,1,18.0,39.0,3.0,11.0,3191.12
1033,0,70,7.0,2,1,3.0,22.0,1.0,9.0,8220.05
1034,0,16,7.0,3,1,3.0,41.0,2.0,3.0,1033.56
1035,1,77,5.0,2,1,5.0,41.0,2.0,9.0,485.46000000000004
1036,1,6,2.0,1,1,12.0,48.0,2.0,12.0,3787.0
1037,1,95,2.0,1,0,10.0,61.0,2.0,11.0,2368.44
1038,2,57,7.0,1,1,11.0,40.0,3.0,6.0,2079.2
1039,1,24,7.0,3,1,15.0,42.0,2.0,4.0,5259.0
1040,1,78,1.0,3,0,9.0,42.0,1.0,8.0,1768.43
1041,0,95,3.0,2,0,15.0,58.0,2.0,10.0,2292.5099999999998
1042,0,0,7.0,3,1,11.0,41.0,2.0,11.0,2771.37
1043,0,34,2.0,1,1,16.0,31.0,1.0,7.0,6933.550000000001
1044,2,4,1.0,3,0,11.0,40.0,1.0,1.0,2205.27
1045,1,88,2.0,1,1,19.0,31.0,2.0,11.0,2038.58
1046,1,0,7.0,2,0,11.0,62.0,2.0,9.0,1985.1
1047,0,39,2.0,2,0,11.0,39.0,2.0,7.0,2213.93
1048,0,99,7.0,2,0,15.0,41.0,3.0,9.0,2830.94
1049,0,35,3.0,1,0,2.0,21.0,3.0,8.0,4486.32
1050,1,7,8.0,1,1,15.0,44.0,2.0,11.0,2535.63
1051,1,34,3.0,3,1,14.0,40.0,3.0,10.0,1294.69
1052,1,31,2.0,3,0,3.0,31.0,3.0,11.0,3260.3199999999997
1053,0,98,7.0,1,1,8.0,55.0,2.0,5.0,1566.26
1054,0,27,7.0,1,1,13.0,34.0,2.0,11.0,3406.1599999999994
1055,1,30,7.0,1,0,12.0,29.0,2.0,10.0,343.24
1056,0,96,7.0,2,0,6.0,51.0,2.0,7.0,3954.42
1057,1,73,1.0,1,0,5.0,48.0,2.0,12.0,3130.44
1058,1,37,5.0,2,1,4.0,30.0,3.0,6.0,759.57
1059,1,68,9.0,3,1,6.0,49.0,2.0,11.0,1618.83
1060,1,88,6.0,2,1,13.0,56.0,2.0,11.0,2475.2799999999997
1061,0,34,2.0,1,0,19.0,29.0,2.0,12.0,1137.94
1062,1,32,7.0,1,0,14.0,42.0,2.0,11.0,4450.85
1063,0,22,2.0,2,1,13.0,30.0,2.0,10.0,3112.69
1064,0,3,9.0,2,1,8.0,40.0,2.0,8.0,1398.3999999999999
1065,0,8,2.0,1,1,8.0,55.0,2.0,9.0,2753.3199999999997
1066,0,45,8.0,3,0,12.0,22.0,3.0,10.0,1396.98
1067,1,13,2.0,1,1,13.0,52.0,2.0,9.0,741.9699999999999
1068,0,5,1.0,1,1,3.0,22.0,2.0,8.0,4841.71
1069,0,85,8.0,1,0,15.0,41.0,1.0,7.0,1982.69
1070,0,5,7.0,1,0,1.0,22.0,1.0,4.0,3559.49
1071,0,68,5.0,3,0,1.0,31.0,2.0,7.0,3359.09
1072,0,60,2.0,3,1,8.0,60.0,2.0,3.0,2102.3199999999997
1073,1,77,7.0,2,1,7.0,37.0,2.0,10.0,2723.99
1074,0,43,7.0,3,1,18.0,43.0,2.0,3.0,4053.68
1075,0,26,7.0,3,0,7.0,50.0,2.0,1.0,2242.12
1076,0,33,1.0,2,0,2.0,17.0,2.0,9.0,8104.540000000001
1077,1,8,8.0,1,1,18.0,62.0,1.0,7.0,1658.45
1078,0,69,7.0,1,0,20.0,41.0,2.0,9.0,899.97
1079,0,70,7.0,1,0,18.0,39.0,2.0,9.0,2306.9900000000002
1080,1,70,3.0,1,1,2.0,18.0,1.0,9.0,1857.6200000000001
1081,1,25,1.0,1,0,16.0,32.0,2.0,8.0,3227.8900000000003
1082,2,90,2.0,1,1,11.0,40.0,1.0,9.0,2832.7
1083,0,46,7.0,2,0,1.0,21.0,1.0,8.0,880.99
1084,1,54,5.0,2,0,8.0,23.0,2.0,4.0,6580.5599999999995
1085,0,4,1.0,1,0,8.0,42.0,1.0,7.0,1081.65
1086,0,84,3.0,1,1,4.0,28.0,3.0,9.0,4705.65
1087,1,39,2.0,1,1,8.0,38.0,3.0,5.0,1521.5700000000002
1088,1,19,7.0,3,1,3.0,28.0,3.0,9.0,3595.3199999999997
1089,1,90,3.0,2,0,12.0,29.0,3.0,9.0,2349.2900000000004
1090,1,15,8.0,2,0,17.0,42.0,2.0,11.0,1529.01
1091,0,19,1.0,1,0,15.0,37.0,3.0,7.0,4183.81
1093,1,63,7.0,2,0,5.0,21.0,2.0,10.0,7159.6900000000005
1094,0,48,1.0,3,0,19.0,42.0,1.0,7.0,3632.3
1095,1,2,1.0,1,0,6.0,59.0,2.0,9.0,4498.34
1096,0,33,1.0,3,0,14.0,48.0,2.0,9.0,2086.85
1097,1,71,2.0,1,1,18.0,49.0,2.0,8.0,666.79
1098,1,99,2.0,1,1,12.0,28.0,2.0,9.0,3879.1400000000003
1099,0,12,7.0,2,1,11.0,42.0,2.0,8.0,183.2
1100,0,59,7.0,1,0,15.0,34.0,1.0,3.0,1051.23
1101,1,76,7.0,1,0,15.0,49.0,2.0,11.0,4267.42
1102,1,16,7.0,2,0,15.0,41.0,2.0,3.0,5025.4400000000005
1103,1,76,2.0,3,1,20.0,39.0,2.0,10.0,7367.88
1104,1,82,5.0,1,0,8.0,58.0,2.0,6.0,2568.9700000000003
1105,0,39,7.0,1,0,18.0,27.0,2.0,4.0,2712.5699999999997
1106,1,2,5.0,1,0,15.0,55.0,3.0,11.0,5691.610000000001
1107,1,70,1.0,3,0,18.0,43.0,2.0,9.0,1972.0300000000002
1108,1,86,1.0,1,0,17.0,55.0,2.0,5.0,1338.61
1109,0,21,9.0,3,0,6.0,28.0,3.0,9.0,683.2
1110,0,73,5.0,3,0,12.0,26.0,3.0,7.0,4574.1
1111,0,96,7.0,3,1,18.0,57.0,3.0,6.0,2561.15
1112,0,25,7.0,1,1,13.0,36.0,2.0,11.0,1217.23
1113,0,45,3.0,1,0,6.0,25.0,2.0,12.0,6072.48
1114,1,96,5.0,1,0,14.0,41.0,1.0,7.0,1774.1200000000001
1115,1,33,7.0,3,1,17.0,47.0,2.0,10.0,4631.2300000000005
1116,1,59,1.0,1,1,16.0,43.0,2.0,9.0,4053.92
1117,1,83,7.0,2,0,14.0,42.0,2.0,9.0,3427.6400000000003
1118,1,95,5.0,1,1,9.0,42.0,2.0,8.0,1858.97
1119,0,43,9.0,1,1,19.0,41.0,2.0,11.0,5235.71
1120,1,87,5.0,2,0,12.0,37.0,2.0,9.0,1785.83
1121,1,30,1.0,1,1,3.0,33.0,2.0,11.0,327.07
1122,1,59,7.0,1,0,11.0,32.0,3.0,8.0,3026.3900000000003
1123,0,50,3.0,1,0,13.0,55.0,2.0,7.0,4235.8
1124,0,36,1.0,2,1,9.0,52.0,2.0,11.0,2742.04
1125,0,25,4.0,2,0,9.0,27.0,2.0,9.0,2839.9300000000003
1126,1,77,7.0,1,0,14.0,44.0,3.0,11.0,2135.3700000000003
1127,1,30,2.0,1,0,8.0,26.0,2.0,10.0,2285.05
1128,1,47,2.0,1,1,8.0,25.0,1.0,4.0,3388.35
1129,0,2,9.0,1,1,9.0,40.0,1.0,8.0,6790.6900000000005
1130,1,90,7.0,1,0,16.0,53.0,2.0,12.0,3784.98
1131,0,16,7.0,1,0,15.0,61.0,1.0,3.0,6295.52
1132,1,99,2.0,2,1,9.0,32.0,3.0,7.0,3640.62
1133,0,88,7.0,2,0,6.0,49.0,1.0,4.0,5295.09
1134,0,22,2.0,2,0,3.0,23.0,2.0,11.0,1733.7899999999997
1135,1,60,2.0,1,1,11.0,37.0,2.0,6.0,1758.98
1136,0,72,3.0,3,0,7.0,40.0,2.0,9.0,3451.83
1137,0,46,7.0,1,0,18.0,40.0,3.0,3.0,4837.1900000000005
1138,1,77,5.0,1,1,5.0,26.0,1.0,6.0,5174.44
1139,0,52,7.0,1,1,16.0,35.0,1.0,2.0,1434.57
1140,1,32,7.0,1,1,13.0,31.0,2.0,10.0,8533.23
1141,1,70,2.0,3,1,4.0,36.0,3.0,11.0,772.1
1142,0,95,8.0,1,0,2.0,19.0,2.0,9.0,1841.73
1143,0,64,1.0,1,1,6.0,62.0,2.0,5.0,3277.7700000000004
1144,0,73,1.0,3,1,5.0,21.0,2.0,9.0,5961.250000000001
1145,1,80,3.0,1,1,14.0,52.0,3.0,10.0,1172.58
1146,0,88,2.0,3,0,8.0,25.0,3.0,4.0,1294.4
1147,0,71,9.0,3,1,9.0,49.0,2.0,9.0,4173.67
1148,0,60,2.0,3,0,5.0,30.0,2.0,5.0,1689.75
1149,1,29,7.0,2,1,14.0,50.0,2.0,7.0,2393.3100000000004
1150,1,64,2.0,1,1,13.0,42.0,1.0,4.0,6308.280000000001
1151,1,27,6.0,3,1,19.0,52.0,2.0,9.0,3449.31
1152,0,47,2.0,1,1,3.0,19.0,1.0,10.0,4516.14
1153,1,53,1.0,1,1,3.0,22.0,1.0,4.0,2501.7799999999997
1154,0,26,1.0,1,1,20.0,43.0,2.0,11.0,958.3100000000001
1155,1,73,3.0,1,1,9.0,23.0,2.0,1.0,2332.4500000000003
1156,1,22,6.0,1,1,1.0,20.0,1.0,3.0,2559.66
