customer_id,online_order,brand,list_price,standard_cost,purchase_month
539,1,6,60.34,45.26,5
2540,1,5,792.9,594.68,4
785,0,2,499.53,388.72,12
2185,1,2,1894.19,598.76,8
2549,1,3,1810,1610.9,3
3303,1,4,1240.31,795.1,7
2832,0,4,71.49,53.62,8
956,0,2,1386.84,1234.29,7
192,0,3,1458.17,874.9,10
948,1,3,1073.07,933.84,3
2222,1,6,1292.84,13.44,10
2307,0,6,1762.96,950.52,3
1606,0,5,1812.75,582.48,1
127,1,3,227.88,136.73,9
3152,1,3,742.54,667.4,9
1529,1,3,1810,1610.9,9
614,0,6,1065.03,230.09,7
958,1,6,175.89,131.92,4
1436,0,2,2091.47,388.92,7
452,1,5,1812.75,582.48,4
1665,0,3,912.52,141.4,3
3188,1,3,1073.07,933.84,5
2633,0,2,499.53,388.72,10
3095,1,3,742.54,667.4,7
1029,1,3,183.86,137.9,2
2240,1,5,1538.99,829.65,11
2950,0,5,1403.5,954.82,10
1456,0,3,227.88,136.73,5
3103,0,5,1635.3,993.66,9
1008,0,6,1228.07,400.91,10
3270,0,2,1775.81,1580.47,5
1690,0,2,1057.51,154.4,7
1729,1,4,202.62,151.96,11
3305,1,3,235.63,125.07,6
633,1,4,1061.56,733.58,4
3150,1,5,590.26,525.33,4
2055,1,6,1292.84,13.44,11
2375,1,4,1148.64,689.18,2
3083,1,4,441.49,84.99,2
3039,1,5,1129.13,677.48,5
3473,0,5,1403.5,954.82,8
1603,1,6,175.89,131.92,1
545,1,2,2091.47,388.92,1
1452,0,5,1129.13,677.48,1
2742,0,6,1231.15,161.6,4
389,0,2,1894.19,598.76,2
2981,1,4,586.45,521.94,8
1676,1,2,1894.19,598.76,3
2679,1,6,1231.15,161.6,6
401,0,4,1289.85,74.51,12
2014,0,4,1777.8,820.78,4
653,1,3,71.16,56.93,11
957,0,6,1065.03,230.09,11
1686,1,3,12.01,7.21,1
1412,0,3,1636.9,44.71,8
1171,1,5,1311.44,1167.18,5
2940,1,5,642.7,211.37,3
2092,0,5,1129.13,677.48,12
449,1,2,1894.19,598.76,2
331,1,4,1289.85,74.51,3
2536,0,6,1992.93,762.63,11
2466,0,6,1065.03,230.09,11
1101,1,6,1890.39,260.14,7
3217,0,5,230.91,173.18,9
48,1,4,1024.66,614.8,8
3066,0,3,795.34,101.58,6
28,1,6,1992.93,762.63,4
628,1,6,1762.96,950.52,5
1374,0,4,363.01,290.41,1
1872,,4,416.98,312.74,12
2786,1,4,100.35,75.26,12
1010,1,4,748.17,448.9,4
2554,1,3,1073.07,933.84,1
1969,1,6,1890.39,260.14,7
2728,0,3,12.01,7.21,12
3322,0,5,1179,707.4,1
2283,1,4,1842.92,1105.75,1
2342,0,,899.52,,4
1842,0,4,748.17,448.9,3
425,0,3,1636.9,44.71,1
1564,0,3,1073.07,933.84,10
769,1,4,748.17,448.9,2
248,0,5,1538.99,829.65,8
1491,0,2,1469.44,596.55,5
3108,1,4,1945.43,333.18,3
2181,1,5,1635.3,993.66,10
3049,1,3,1636.9,44.71,10
1840,1,5,1179,707.4,5
2836,1,2,499.53,388.72,11
2358,1,4,1151.96,649.49,11
3030,1,5,1179,707.4,8
744,1,5,590.26,525.33,12
3319,0,3,71.16,56.93,3
782,1,5,1812.75,582.48,9
2884,1,3,1458.17,874.9,12
1108,0,3,71.16,56.93,12
1359,1,4,544.05,376.84,12
982,0,4,363.01,290.41,3
3404,1,4,748.17,448.9,2
2256,1,5,1765.3,709.48,7
1477,1,2,358.39,215.03,4
2752,1,4,2083.94,675.03,10
1621,1,6,752.64,205.36,5
1358,0,6,1292.84,13.44,5
316,0,5,1538.99,829.65,12
2694,0,3,912.52,141.4,8
80,1,3,12.01,7.21,4
3139,1,6,1890.39,260.14,11
2379,1,5,1311.44,1167.18,11
3349,0,4,478.16,298.72,4
3460,1,4,441.49,84.99,10
2880,1,6,1769.64,108.76,12
293,1,5,1765.3,709.48,12
2557,1,4,1483.2,99.59,11
3375,0,4,945.04,507.58,12
1180,0,4,945.04,507.58,8
3137,0,4,1148.64,689.18,1
1311,,4,1483.2,99.59,11
1357,1,2,2091.47,388.92,3
1021,0,5,642.7,211.37,4
3039,0,4,544.05,376.84,1
987,1,3,2005.66,1203.4,8
612,,5,569.56,528.43,4
2988,0,3,1810,1610.9,8
219,1,3,1458.17,874.9,10
2240,1,6,1890.39,260.14,10
2071,0,3,1793.43,248.82,7
3124,0,2,495.72,297.43,3
2859,1,4,586.45,521.94,12
3310,1,6,1231.15,161.6,3
144,1,4,1198.46,381.1,11
2699,1,2,980.37,234.43,10
1984,1,2,574.64,459.71,4
2582,1,4,1198.46,381.1,10
907,0,3,183.86,137.9,3
3001,1,4,363.01,290.41,9
3201,0,4,1151.96,649.49,10
3419,1,4,478.16,298.72,10
929,1,4,586.45,521.94,5
1151,1,6,1065.03,230.09,7
2120,1,4,1216.14,1082.36,12
2763,0,5,1274.93,764.96,12
844,0,5,792.9,594.68,2
1857,1,4,1777.8,820.78,9
1357,1,6,1415.01,1259.36,10
2037,0,5,1812.75,582.48,9
658,0,5,1129.13,677.48,1
2609,1,5,1977.36,1759.85,2
377,0,4,1148.64,689.18,10
3372,1,2,1469.44,596.55,10
1899,0,3,71.16,56.93,3
1502,0,5,1311.44,1167.18,10
1436,0,4,1061.56,733.58,2
1755,1,2,495.72,297.43,6
1616,0,4,2083.94,675.03,4
955,0,4,71.49,53.62,3
2006,1,3,235.63,125.07,1
1673,1,4,1071.23,380.74,4
1472,0,2,2091.47,388.92,6
2102,0,3,1227.34,770.89,11
3225,0,6,1466.68,363.25,11
1864,0,6,642.31,513.85,9
2859,1,3,912.52,141.4,3
2141,0,4,958.74,748.9,10
2811,1,4,1163.89,589.27,5
2887,1,3,2005.66,1203.4,3
2680,0,4,586.45,521.94,6
1004,1,4,1577.53,826.51,6
70,1,6,1065.03,230.09,12
2344,1,5,1977.36,1759.85,5
3430,1,4,71.49,53.62,4
1808,0,4,1483.2,99.59,1
604,1,5,1311.44,1167.18,5
763,0,6,1228.07,400.91,8
1948,1,5,590.26,525.33,5
3160,0,3,1227.34,770.89,11
3314,0,6,642.31,513.85,5
1327,1,3,1073.07,933.84,5
1361,0,2,1775.81,1580.47,9
2148,1,4,100.35,75.26,8
2201,0,,554.38,,11
1792,1,2,533.51,400.13,2
2064,0,3,1793.43,248.82,7
3437,0,3,1073.07,933.84,3
1909,0,4,363.01,290.41,10
1094,0,6,60.34,45.26,4
2070,1,2,2091.47,388.92,2
3401,1,5,1812.75,582.48,10
18,1,3,1458.17,874.9,7
1695,1,5,1873.97,863.95,8
832,0,3,12.01,7.21,5
2036,0,2,980.37,234.43,1
2921,1,3,12.01,7.21,2
819,0,5,1538.99,829.65,2
2529,1,4,1061.56,733.58,4
2562,1,2,980.37,234.43,7
87,0,4,1061.56,733.58,9
1838,0,4,1151.96,649.49,11
168,1,5,792.9,594.68,6
601,0,4,575.27,431.45,5
1582,0,4,1061.56,733.58,11
2512,0,3,227.88,136.73,9
221,1,6,1762.96,950.52,5
1915,0,4,543.39,407.54,4
845,0,5,1635.3,993.66,9
208,0,5,1538.99,829.65,8
704,0,3,1458.17,874.9,9
127,1,3,795.34,101.58,6
2279,0,4,1289.85,74.51,2
2664,0,5,1765.3,709.48,1
44,0,5,1129.13,677.48,9
1199,0,2,290.62,215.14,11
2219,1,3,227.88,136.73,3
661,0,6,1065.03,230.09,4
499,1,4,202.62,151.96,8
1901,1,3,2005.66,1203.4,3
2457,1,4,478.16,298.72,1
3276,0,3,1636.9,44.71,7
2163,0,6,60.34,45.26,7
62,0,5,230.91,173.18,11
1877,1,4,1198.46,381.1,3
1889,1,5,1977.36,1759.85,1
2732,1,4,688.63,612.88,2
515,1,2,2091.47,388.92,7
2454,1,6,175.89,131.92,12
2755,1,6,642.31,513.85,1
3001,1,6,1292.84,13.44,2
1236,1,4,478.16,298.72,4
3014,0,6,1362.99,57.74,6
2759,0,3,1636.9,44.71,1
1410,1,4,1024.66,614.8,3
3153,0,3,1227.34,770.89,1
1119,,4,1024.66,614.8,1
2428,1,4,1289.85,74.51,4
627,1,5,1179,707.4,10
442,1,4,71.49,53.62,6
1019,1,5,1873.97,863.95,11
3042,0,3,1810,1610.9,3
2620,0,4,575.27,431.45,4
927,1,4,1777.8,820.78,2
2009,0,2,574.64,459.71,11
2229,0,4,586.45,521.94,10
2873,0,6,1769.64,108.76,1
3166,0,6,1228.07,400.91,1
2558,0,6,1231.15,161.6,1
894,0,4,688.63,612.88,10
3105,0,3,795.34,101.58,4
162,1,2,358.39,215.03,3
2230,1,4,1240.31,795.1,10
3405,1,4,575.27,431.45,2
511,0,4,1036.59,206.35,5
2553,0,6,1228.07,400.91,8
1142,0,4,478.16,298.72,7
3345,1,2,499.53,388.72,11
116,1,2,358.39,215.03,7
3257,0,3,1810,1610.9,11
3227,1,4,1289.85,74.51,4
57,0,4,1071.23,380.74,1
401,0,4,575.27,431.45,10
2845,1,2,358.39,215.03,11
2380,1,2,574.64,459.71,4
1215,0,4,1703.52,1516.13,3
1384,0,5,1274.93,764.96,5
1076,1,4,1945.43,333.18,12
220,1,6,1292.84,13.44,12
3006,1,5,1179,707.4,7
1802,0,2,1720.7,1531.42,7
3121,0,6,1065.03,230.09,11
1984,1,6,1890.39,260.14,9
3061,0,6,1807.45,778.69,6
2437,1,4,688.63,612.88,6
679,0,4,478.16,298.72,10
127,1,3,742.54,667.4,2
1726,0,5,1274.93,764.96,2
976,1,4,2083.94,675.03,4
2068,1,4,1483.2,99.59,1
1580,0,5,1635.3,993.66,10
3405,0,4,1071.23,380.74,9
2602,0,4,543.39,407.54,4
2712,1,6,1362.99,57.74,10
504,1,5,792.9,594.68,4
1530,0,4,1555.58,818.01,5
1818,1,6,1769.64,108.76,6
249,1,2,358.39,215.03,1
3086,1,4,774.53,464.72,7
2854,,4,1661.92,1479.11,7
1224,0,2,1057.51,154.4,2
2847,1,4,1071.23,380.74,2
2161,0,2,1894.19,598.76,9
3072,1,4,774.53,464.72,8
122,1,3,1793.43,248.82,6
20,1,5,1635.3,993.66,11
404,0,4,478.16,298.72,8
843,0,6,60.34,45.26,12
3390,0,6,752.64,205.36,10
2555,1,4,774.53,464.72,1
2476,1,4,1240.31,795.1,7
2501,1,4,1216.14,1082.36,12
760,0,4,360.4,270.3,4
2695,0,2,980.37,234.43,4
545,0,2,2091.47,388.92,5
961,0,4,1555.58,818.01,10
308,0,4,1661.92,1479.11,6
3326,1,3,2005.66,1203.4,3
2076,0,4,748.17,448.9,2
1515,1,3,912.52,141.4,1
1506,0,4,202.62,151.96,12
1645,1,2,1386.84,1234.29,3
770,0,4,1483.2,99.59,6
543,1,2,1469.44,596.55,6
246,0,6,1065.03,230.09,1
1660,1,3,912.52,141.4,7
2258,1,3,912.52,141.4,7
3406,0,2,574.64,459.71,3
1242,1,3,1458.17,874.9,12
1655,1,4,1577.53,826.51,12
423,0,4,586.45,521.94,8
408,0,5,1765.3,709.48,12
347,1,5,1873.97,863.95,9
1946,1,3,1280.28,829.51,1
695,1,2,1469.44,596.55,12
354,0,2,499.53,388.72,8
2473,1,6,752.64,205.36,9
2522,0,6,1415.01,1259.36,5
959,1,3,742.54,667.4,4
1299,1,2,2091.47,388.92,12
1789,0,4,1148.64,689.18,10
1509,1,6,642.31,513.85,9
1356,1,3,227.88,136.73,5
750,0,6,1890.39,260.14,9
2751,0,5,1873.97,863.95,8
3304,0,4,1661.92,1479.11,8
704,0,3,1227.34,770.89,12
2809,1,6,752.64,205.36,10
3087,1,2,1894.19,598.76,6
54,1,2,358.39,215.03,2
938,0,2,499.53,388.72,5
2421,1,3,1073.07,933.84,12
1847,0,2,1894.19,598.76,7
1514,0,3,1073.07,933.84,8
1486,1,3,183.86,137.9,5
311,1,5,1311.44,1167.18,9
255,1,4,1577.53,826.51,4
110,0,2,1469.44,596.55,12
3418,0,3,1810,1610.9,2
85,1,4,100.35,75.26,11
2892,1,6,1762.96,950.52,2
493,0,4,360.4,270.3,10
1076,0,5,1977.36,1759.85,9
565,1,5,1765.3,709.48,8
1026,0,3,183.86,137.9,2
2904,1,4,478.16,298.72,11
2915,0,6,1415.01,1259.36,4
1191,0,5,1129.13,677.48,2
1773,1,,960.51,,10
102,0,6,1807.45,778.69,5
438,1,6,1769.64,108.76,11
3128,1,4,71.49,53.62,7
1211,1,4,416.98,312.74,4
2329,0,5,1129.13,677.48,11
1693,0,5,230.91,173.18,8
274,1,2,574.64,459.71,3
2734,1,5,642.7,211.37,11
3021,1,3,795.34,101.58,6
3226,0,3,12.01,7.21,12
538,0,6,1992.93,762.63,10
1988,0,6,1362.99,57.74,4
336,0,3,1793.43,248.82,7
2077,1,2,1386.84,1234.29,4
1627,1,6,1992.93,762.63,11
3120,0,5,569.56,528.43,1
96,0,4,441.49,84.99,10
539,0,3,12.01,7.21,1
1318,0,4,2083.94,675.03,8
1640,1,4,543.39,407.54,10
2693,1,6,1065.03,230.09,10
2366,0,3,912.52,141.4,6
2246,1,4,586.45,521.94,3
2961,1,4,1555.58,818.01,8
1318,1,2,1775.81,1580.47,12
1555,1,2,1057.51,154.4,1
744,0,5,1635.3,993.66,9
3115,0,4,1483.2,99.59,5
2376,0,4,586.45,521.94,4
2927,0,4,1842.92,1105.75,9
2303,0,5,1635.3,993.66,8
3442,1,3,183.86,137.9,5
783,0,4,1577.53,826.51,5
3336,1,3,1636.9,44.71,4
2425,0,4,1240.31,795.1,12
2577,0,4,748.17,448.9,7
1126,0,3,1810,1610.9,6
446,0,2,499.53,388.72,2
2607,0,3,1280.28,829.51,12
2670,1,3,1073.07,933.84,11
2825,1,3,1458.17,874.9,9
947,0,2,1894.19,598.76,7
2723,0,3,742.54,667.4,4
3435,1,4,1071.23,380.74,1
2081,1,4,1216.14,1082.36,12
179,1,2,499.53,388.72,11
903,1,3,1810,1610.9,5
2287,0,2,290.62,215.14,4
739,0,4,1483.2,99.59,10
361,0,4,441.49,84.99,3
920,0,6,1065.03,230.09,4
3215,0,4,1577.53,826.51,1
1586,0,2,499.53,388.72,7
3250,0,4,71.49,53.62,3
3357,0,2,1775.81,1580.47,3
2095,1,3,12.01,7.21,8
593,0,6,642.31,513.85,4
2686,1,2,1775.81,1580.47,10
2428,0,4,1151.96,649.49,11
2295,0,5,1812.75,582.48,6
2738,0,6,1415.01,1259.36,11
1613,0,4,1151.96,649.49,8
3339,1,5,792.9,594.68,11
3422,1,4,1061.56,733.58,3
2868,0,2,495.72,297.43,5
1506,0,5,1274.93,764.96,8
638,1,6,1466.68,363.25,1
1098,0,2,1720.7,1531.42,12
2007,1,4,1198.46,381.1,8
1855,0,4,544.05,376.84,7
2110,1,5,1129.13,677.48,8
3032,1,2,2091.47,388.92,6
2330,0,4,1061.56,733.58,12
2514,0,2,1720.7,1531.42,9
2686,0,2,499.53,388.72,1
3385,1,5,1765.3,709.48,9
2452,1,3,1810,1610.9,12
3221,1,3,1810,1610.9,6
1068,1,4,543.39,407.54,6
1974,1,6,60.34,45.26,4
1964,0,4,1289.85,74.51,2
853,0,5,1403.5,954.82,2
3011,1,3,235.63,125.07,6
382,0,6,1172.78,1043.77,11
1858,0,6,1415.01,1259.36,10
323,0,4,575.27,431.45,11
768,1,3,227.88,136.73,12
432,1,6,1362.99,57.74,1
1621,0,2,499.53,388.72,1
2411,1,4,1061.56,733.58,1
3406,0,2,1894.19,598.76,4
711,1,5,642.7,211.37,8
1218,1,6,1992.93,762.63,4
1918,1,5,1977.36,1759.85,6
2421,0,6,60.34,45.26,4
2706,1,4,1198.46,381.1,8
949,0,5,1812.75,582.48,7
307,0,2,574.64,459.71,6
1821,0,5,1403.5,954.82,12
2265,1,4,774.53,464.72,4
954,1,2,980.37,234.43,6
2703,0,3,183.86,137.9,9
1853,0,3,1280.28,829.51,2
3478,0,2,499.53,388.72,12
2120,1,3,1458.17,874.9,1
1317,1,2,1894.19,598.76,10
3387,1,4,1071.23,380.74,5
785,0,5,1311.44,1167.18,5
2058,0,2,2091.47,388.92,5
1031,1,2,358.39,215.03,6
1430,0,3,742.54,667.4,1
748,1,4,958.74,748.9,10
3219,0,4,363.01,290.41,1
213,1,6,1992.93,762.63,9
2827,0,4,543.39,407.54,9
1099,1,3,1073.07,933.84,9
1065,1,6,1231.15,161.6,10
448,1,2,495.72,297.43,3
3373,1,5,1129.13,677.48,5
1154,1,4,945.04,507.58,8
2488,1,6,1415.01,1259.36,7
3372,0,3,1280.28,829.51,1
2752,1,6,1807.45,778.69,2
724,0,4,2083.94,675.03,3
2755,0,,1978.64,,8
1357,0,6,752.64,205.36,12
3183,0,3,1458.17,874.9,5
304,0,6,1231.15,161.6,7
76,1,4,575.27,431.45,12
385,0,6,1362.99,57.74,5
1331,0,5,1873.97,863.95,9
618,1,3,1227.34,770.89,2
3427,0,4,1777.8,820.78,8
2619,0,2,2091.47,388.92,8
718,0,6,175.89,131.92,9
2247,0,2,1469.44,596.55,12
2381,0,5,1274.93,764.96,3
154,1,,36.78,,9
3103,0,2,495.72,297.43,4
1866,0,2,574.64,459.71,5
2111,1,3,795.34,101.58,9
1228,0,4,575.27,431.45,5
1830,0,4,441.49,84.99,8
679,0,4,1289.85,74.51,7
444,1,2,499.53,388.72,6
1112,0,5,1311.44,1167.18,8
55,0,5,1311.44,1167.18,3
563,0,2,1894.19,598.76,3
1282,0,4,1703.52,1516.13,10
798,1,6,1415.01,1259.36,1
2640,1,6,175.89,131.92,6
3383,0,6,60.34,45.26,1
441,1,2,1894.19,598.76,10
1559,0,4,1163.89,589.27,1
433,0,4,1163.89,589.27,3
3086,0,,74.89,,6
517,0,4,945.04,507.58,7
2980,1,4,1661.92,1479.11,12
2056,0,4,1036.59,206.35,11
3176,1,3,1280.28,829.51,8
3130,0,3,1458.17,874.9,8
1890,0,6,1065.03,230.09,2
278,0,6,1228.07,400.91,4
631,0,6,752.64,205.36,4
1027,1,4,202.62,151.96,11
2323,1,5,1179,707.4,4
909,1,6,1415.01,1259.36,6
1493,0,4,1483.2,99.59,3
2083,0,3,12.01,7.21,8
570,0,5,1403.5,954.82,10
2929,1,4,945.04,507.58,12
2751,1,6,175.89,131.92,9
454,0,5,1129.13,677.48,4
2776,1,5,1129.13,677.48,3
841,1,5,1403.5,954.82,8
2023,0,4,1777.8,820.78,11
1950,0,3,1458.17,874.9,4
2972,0,5,1403.5,954.82,6
1267,1,3,1636.9,44.71,3
3387,1,4,1148.64,689.18,10
802,1,4,1777.8,820.78,5
2571,0,5,1403.5,954.82,4
3072,0,4,1661.92,1479.11,10
1039,0,6,1807.45,778.69,6
2149,0,6,1065.03,230.09,6
2213,1,2,2091.47,388.92,4
2933,1,4,543.39,407.54,2
1598,1,5,1977.36,1759.85,7
2703,0,4,2083.94,675.03,8
3296,0,4,543.39,407.54,8
3065,1,5,642.7,211.37,1
3436,1,2,499.53,388.72,12
3111,1,6,1466.68,363.25,7
64,1,2,1386.84,1234.29,1
1490,1,2,1469.44,596.55,10
534,1,2,533.51,400.13,5
1530,0,4,1151.96,649.49,2
286,1,5,1977.36,1759.85,8
944,1,4,416.98,312.74,6
3335,0,5,1765.3,709.48,12
516,0,5,590.26,525.33,7
2485,0,2,574.64,459.71,12
2916,0,6,1231.15,161.6,3
2140,1,4,688.63,612.88,6
1432,0,4,1148.64,689.18,4
1396,1,5,1274.93,764.96,4
348,1,4,1555.58,818.01,8
2800,0,3,183.86,137.9,2
2282,1,4,1148.64,689.18,5
1748,0,6,1228.07,400.91,2
616,1,5,1635.3,993.66,3
987,1,5,1129.13,677.48,5
1643,0,4,1842.92,1105.75,2
974,0,4,544.05,376.84,10
464,1,2,1386.84,1234.29,7
3023,1,4,71.49,53.62,8
2774,1,3,235.63,125.07,10
2433,0,5,1812.75,582.48,11
549,1,3,1810,1610.9,2
315,0,4,1163.89,589.27,10
2763,1,4,1071.23,380.74,5
1057,1,4,544.05,376.84,9
790,0,4,1036.59,206.35,2
1808,1,2,2091.47,388.92,10
926,0,6,1415.01,1259.36,9
1933,1,6,1762.96,950.52,11
779,,6,1292.84,13.44,7
1895,1,3,71.16,56.93,10
926,1,4,202.62,151.96,11
464,0,2,1720.7,1531.42,1
153,0,6,60.34,45.26,10
2433,0,4,1842.92,1105.75,9
669,1,4,544.05,376.84,12
1858,1,3,1810,1610.9,7
866,1,5,1812.75,582.48,6
3337,0,6,1992.93,762.63,9
996,1,4,1036.59,206.35,10
1844,0,6,1890.39,260.14,1
936,0,3,2005.66,1203.4,5
1806,0,4,1024.66,614.8,4
648,0,3,71.16,56.93,8
2505,1,4,1148.64,689.18,2
2750,0,3,183.86,137.9,8
1089,1,2,1894.19,598.76,8
637,1,4,688.63,612.88,5
918,1,6,1065.03,230.09,12
3467,0,4,1577.53,826.51,5
199,1,2,495.72,297.43,9
2472,1,4,1061.56,733.58,3
2434,0,4,1071.23,380.74,3
1729,0,4,1036.59,206.35,8
2733,1,4,945.04,507.58,9
494,0,4,1061.56,733.58,3
2772,1,4,1071.23,380.74,11
663,0,4,1163.89,589.27,3
1232,1,3,1073.07,933.84,10
3035,0,2,533.51,400.13,11
2897,0,4,1151.96,649.49,5
31,1,4,575.27,431.45,7
497,0,3,1458.17,874.9,11
3472,0,2,574.64,459.71,2
2602,0,6,1807.45,778.69,1
1985,1,5,1635.3,993.66,8
2981,0,4,71.49,53.62,10
997,0,3,1280.28,829.51,8
2778,1,4,1216.14,1082.36,4
2509,0,2,358.39,215.03,6
328,1,4,71.49,53.62,2
1699,0,5,230.91,173.18,9
2570,0,3,742.54,667.4,7
1803,0,3,1073.07,933.84,5
159,1,5,1129.13,677.48,3
1723,1,4,1024.66,614.8,12
424,1,5,1179,707.4,9
3297,0,6,175.89,131.92,7
2033,0,2,1469.44,596.55,12
971,1,2,499.53,388.72,11
2785,0,2,1775.81,1580.47,11
1093,1,6,752.64,205.36,2
866,1,4,1945.43,333.18,9
2739,0,4,100.35,75.26,5
2755,,2,2091.47,388.92,11
1229,0,6,1172.78,1043.77,1
2656,1,3,1458.17,874.9,5
694,1,4,1289.85,74.51,7
1991,0,5,642.7,211.37,12
2936,1,2,2091.47,388.92,6
1385,1,3,2005.66,1203.4,6
177,0,4,1198.46,381.1,11
1329,1,4,543.39,407.54,11
1358,0,4,1240.31,795.1,12
2736,1,6,752.64,205.36,11
625,1,5,1179,707.4,1
775,0,6,1466.68,363.25,4
1157,1,5,1873.97,863.95,5
1400,1,2,1894.19,598.76,8
2298,1,4,202.62,151.96,6
1009,0,5,642.7,211.37,10
3434,0,2,290.62,215.14,4
2945,0,2,290.62,215.14,7
2655,1,6,1992.93,762.63,3
2655,0,4,1777.8,820.78,1
2857,1,3,742.54,667.4,9
3452,1,4,1577.53,826.51,4
2155,,6,1228.07,400.91,3
1763,1,4,1289.85,74.51,4
813,1,4,544.05,376.84,4
1453,1,3,1458.17,874.9,12
1936,0,6,1415.01,1259.36,7
1610,1,3,742.54,667.4,6
109,1,5,1129.13,677.48,1
3112,1,3,1458.17,874.9,8
741,0,4,360.4,270.3,4
1367,1,4,1024.66,614.8,1
213,1,5,1765.3,709.48,1
1899,0,3,1280.28,829.51,4
46,1,3,795.34,101.58,3
1132,,4,945.04,507.58,7
757,1,2,499.53,388.72,8
2103,1,2,1894.19,598.76,6
49,0,2,1720.7,1531.42,11
3404,1,3,1227.34,770.89,10
2261,1,5,1635.3,993.66,8
1251,0,5,642.7,211.37,10
2826,1,4,1483.2,99.59,9
2075,0,3,1793.43,248.82,7
3472,0,4,958.74,748.9,12
3368,1,2,495.72,297.43,1
365,0,4,1216.14,1082.36,11
2574,1,2,980.37,234.43,7
2355,1,3,795.34,101.58,2
3432,0,4,958.74,748.9,7
3394,0,2,574.64,459.71,3
1215,1,5,792.9,594.68,4
3048,0,4,544.05,376.84,12
1548,1,6,1292.84,13.44,11
1135,0,4,1289.85,74.51,4
917,1,6,1362.99,57.74,2
2717,0,6,1172.78,1043.77,11
1438,1,2,2091.47,388.92,4
2998,0,3,1280.28,829.51,10
1624,0,2,290.62,215.14,10
2872,1,6,1992.93,762.63,7
3121,0,4,688.63,612.88,11
1668,1,3,1793.43,248.82,6
2805,1,4,544.05,376.84,12
2233,0,4,1240.31,795.1,10
248,1,2,533.51,400.13,5
1598,0,3,1227.34,770.89,6
1158,1,3,795.34,101.58,9
2230,0,4,1842.92,1105.75,6
120,1,4,1024.66,614.8,8
421,1,5,230.91,173.18,11
2455,1,6,1362.99,57.74,5
2703,0,2,1469.44,596.55,9
2534,0,2,358.39,215.03,11
2804,1,4,360.4,270.3,10
27,0,4,1216.14,1082.36,8
3247,0,6,752.64,205.36,11
804,0,4,1483.2,99.59,11
3105,0,6,1769.64,108.76,12
1332,,3,1458.17,874.9,11
1646,1,4,1577.53,826.51,8
2909,0,5,1274.93,764.96,1
3390,0,4,441.49,84.99,12
3237,0,4,958.74,748.9,7
2676,0,4,544.05,376.84,2
3197,1,4,1036.59,206.35,11
590,1,3,1073.07,933.84,3
1751,1,4,688.63,612.88,11
2234,1,4,774.53,464.72,11
25,1,3,227.88,136.73,3
2554,0,4,1289.85,74.51,7
3476,1,6,1065.03,230.09,11
152,1,4,1483.2,99.59,7
1771,1,3,1810,1610.9,11
2504,1,4,748.17,448.9,9
261,1,6,1228.07,400.91,8
1690,1,2,495.72,297.43,2
2796,0,3,912.52,141.4,1
3433,1,4,416.98,312.74,1
640,1,5,1977.36,1759.85,7
961,1,4,1661.92,1479.11,2
425,0,5,1812.75,582.48,4
1254,0,2,1469.44,596.55,3
1100,1,3,912.52,141.4,2
2437,0,4,748.17,448.9,3
1876,1,2,2091.47,388.92,5
2882,1,2,1057.51,154.4,3
1951,1,4,360.4,270.3,2
3,1,2,1894.19,598.76,4
3319,1,2,290.62,215.14,5
3154,0,2,495.72,297.43,6
3043,1,4,1555.58,818.01,2
15,1,5,1311.44,1167.18,6
33,0,2,1775.81,1580.47,9
3148,0,3,1073.07,933.84,10
3148,0,5,1765.3,709.48,4
3264,0,5,1635.3,993.66,12
1234,1,3,235.63,125.07,4
564,0,4,1703.52,1516.13,10
877,0,5,1311.44,1167.18,12
1665,1,5,792.9,594.68,3
1129,1,5,590.26,525.33,9
1091,0,5,1129.13,677.48,2
1885,0,6,1769.64,108.76,11
1243,0,2,358.39,215.03,2
1125,1,4,748.17,448.9,7
185,1,3,1280.28,829.51,8
1691,1,4,100.35,75.26,1
201,1,6,1762.96,950.52,1
3443,1,2,2091.47,388.92,5
242,0,4,1777.8,820.78,8
2072,0,2,533.51,400.13,12
944,0,5,1765.3,709.48,4
1241,0,6,60.34,45.26,8
2852,1,6,1762.96,950.52,12
840,0,6,1992.93,762.63,2
2862,0,4,1577.53,826.51,1
1313,0,3,1458.17,874.9,12
978,1,4,1163.89,589.27,3
1702,1,4,1577.53,826.51,11
1552,0,4,945.04,507.58,4
1517,0,4,2083.94,675.03,8
3445,1,4,958.74,748.9,9
155,0,2,1775.81,1580.47,12
2428,0,3,1793.43,248.82,10
3372,1,5,1873.97,863.95,6
991,1,4,1216.14,1082.36,6
2280,0,4,544.05,376.84,3
797,0,4,363.01,290.41,2
44,0,2,2091.47,388.92,4
878,1,5,1403.5,954.82,7
3208,1,4,1071.23,380.74,9
1574,0,4,945.04,507.58,9
2315,0,2,499.53,388.72,5
1831,0,4,586.45,521.94,3
842,1,6,1807.45,778.69,5
588,0,2,533.51,400.13,12
1815,1,2,1469.44,596.55,6
96,1,,1091.51,,9
504,1,2,1720.7,1531.42,5
1870,0,4,586.45,521.94,10
2646,1,2,290.62,215.14,9
825,0,4,202.62,151.96,11
13,1,4,1216.14,1082.36,8
2685,1,5,569.56,528.43,11
590,0,4,2083.94,675.03,1
1875,0,5,1765.3,709.48,3
2034,0,,695.23,,5
771,1,4,1577.53,826.51,7
